Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Win_By_Innings,Man_Of_Match
2008-05-02,20,Chennai,"MA Chidambaram Stadium, Chepauk",2007/08,Indian Premier League,T20,20,"Chennai Super Kings, Delhi Daredevils",Chennai Super Kings,Delhi Daredevils,club,Chennai Super Kings,bat,Delhi Daredevils,,,8,,V Sehwag
2008-05-25,51,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2007/08,Indian Premier League,T20,20,"Deccan Chargers, Royal Challengers Bangalore",Deccan Chargers,Royal Challengers Bangalore,club,Deccan Chargers,bat,Royal Challengers Bangalore,,,5,,R Vinay Kumar
2008-05-03,22,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2007/08,Indian Premier League,T20,20,"Kings XI Punjab, Kolkata Knight Riders",Kings XI Punjab,Kolkata Knight Riders,club,Kings XI Punjab,bat,Kings XI Punjab,,9,,,IK Pathan
2008-05-04,23,Mumbai,Dr DY Patil Sports Academy,2007/08,Indian Premier League,T20,20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,club,Delhi Daredevils,field,Mumbai Indians,,29,,,SM Pollock
2008-05-04,24,Jaipur,Sawai Mansingh Stadium,2007/08,Indian Premier League,T20,20,"Rajasthan Royals, Chennai Super Kings",Rajasthan Royals,Chennai Super Kings,club,Chennai Super Kings,bat,Rajasthan Royals,,,8,,Sohail Tanvir
2008-05-05,25,Bangalore,M Chinnaswamy Stadium,2007/08,Indian Premier League,T20,20,"Royal Challengers Bangalore, Kings XI Punjab",Royal Challengers Bangalore,Kings XI Punjab,club,Kings XI Punjab,field,Kings XI Punjab,,,6,,S Sreesanth
2008-05-06,26,Chennai,"MA Chidambaram Stadium, Chepauk",2007/08,Indian Premier League,T20,20,"Chennai Super Kings, Deccan Chargers",Chennai Super Kings,Deccan Chargers,club,Deccan Chargers,field,Deccan Chargers,,,7,,AC Gilchrist
2008-05-07,27,Mumbai,Dr DY Patil Sports Academy,2007/08,Indian Premier League,T20,20,"Mumbai Indians, Rajasthan Royals",Mumbai Indians,Rajasthan Royals,club,Mumbai Indians,field,Mumbai Indians,,,7,,A Nehra
2008-05-08,28,Delhi,Feroz Shah Kotla,2007/08,Indian Premier League,T20,20,"Delhi Daredevils, Chennai Super Kings",Delhi Daredevils,Chennai Super Kings,club,Chennai Super Kings,field,Chennai Super Kings,,,4,,MS Dhoni
2008-05-08,29,Kolkata,Eden Gardens,2007/08,Indian Premier League,T20,20,"Kolkata Knight Riders, Royal Challengers Bangalore",Kolkata Knight Riders,Royal Challengers Bangalore,club,Kolkata Knight Riders,bat,Kolkata Knight Riders,,5,,,SC Ganguly
2008-05-09,30,Jaipur,Sawai Mansingh Stadium,2007/08,Indian Premier League,T20,20,"Rajasthan Royals, Deccan Chargers",Rajasthan Royals,Deccan Chargers,club,Rajasthan Royals,field,Rajasthan Royals,,,8,,YK Pathan
2008-05-28,55,Bangalore,M Chinnaswamy Stadium,2007/08,Indian Premier League,T20,20,"Royal Challengers Bangalore, Mumbai Indians",Royal Challengers Bangalore,Mumbai Indians,club,Mumbai Indians,field,Mumbai Indians,,,9,,CRD Fernando
2008-05-10,31,Chennai,"MA Chidambaram Stadium, Chepauk",2007/08,Indian Premier League,T20,20,"Chennai Super Kings, Kings XI Punjab",Chennai Super Kings,Kings XI Punjab,club,Kings XI Punjab,field,Chennai Super Kings,,18,,,L Balaji
2008-05-11,32,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2007/08,Indian Premier League,T20,20,"Deccan Chargers, Kolkata Knight Riders",Deccan Chargers,Kolkata Knight Riders,club,Kolkata Knight Riders,bat,Kolkata Knight Riders,,23,,,SC Ganguly
2008-05-11,33,Jaipur,Sawai Mansingh Stadium,2007/08,Indian Premier League,T20,20,"Rajasthan Royals, Delhi Daredevils",Rajasthan Royals,Delhi Daredevils,club,Rajasthan Royals,field,Rajasthan Royals,,,3,,SR Watson
2008-05-12,34,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2007/08,Indian Premier League,T20,20,"Kings XI Punjab, Royal Challengers Bangalore",Kings XI Punjab,Royal Challengers Bangalore,club,Royal Challengers Bangalore,bat,Kings XI Punjab,,,9,,SE Marsh
2008-05-13,35,Kolkata,Eden Gardens,2007/08,Indian Premier League,T20,20,"Kolkata Knight Riders, Delhi Daredevils",Kolkata Knight Riders,Delhi Daredevils,club,Kolkata Knight Riders,bat,Kolkata Knight Riders,,23,,,Shoaib Akhtar
2008-05-14,36,Mumbai,Wankhede Stadium,2007/08,Indian Premier League,T20,20,"Mumbai Indians, Chennai Super Kings",Mumbai Indians,Chennai Super Kings,club,Mumbai Indians,field,Mumbai Indians,,,9,,ST Jayasuriya
2008-05-28,56,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2007/08,Indian Premier League,T20,20,"Kings XI Punjab, Rajasthan Royals",Kings XI Punjab,Rajasthan Royals,club,Rajasthan Royals,field,Kings XI Punjab,,41,,,SE Marsh
2008-05-15,37,Delhi,Feroz Shah Kotla,2007/08,Indian Premier League,T20,20,"Delhi Daredevils, Deccan Chargers",Delhi Daredevils,Deccan Chargers,club,Deccan Chargers,field,Delhi Daredevils,,12,,,A Mishra
2008-05-16,38,Mumbai,Wankhede Stadium,2007/08,Indian Premier League,T20,20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,club,Mumbai Indians,field,Mumbai Indians,,,8,,SM Pollock
2008-05-17,40,Delhi,Feroz Shah Kotla,2007/08,Indian Premier League,T20,20,"Delhi Daredevils, Kings XI Punjab",Delhi Daredevils,Kings XI Punjab,club,Delhi Daredevils,bat,Kings XI Punjab,,6,,,DPMD Jayawardene
2008-05-17,39,Jaipur,Sawai Mansingh Stadium,2007/08,Indian Premier League,T20,20,"Rajasthan Royals, Royal Challengers Bangalore",Rajasthan Royals,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Rajasthan Royals,,65,,,GC Smith
2008-05-18,42,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2007/08,Indian Premier League,T20,20,"Deccan Chargers, Mumbai Indians",Deccan Chargers,Mumbai Indians,club,Deccan Chargers,field,Mumbai Indians,,25,,,DJ Bravo
2008-05-18,41,Kolkata,Eden Gardens,2007/08,Indian Premier League,T20,20,"Kolkata Knight Riders, Chennai Super Kings",Kolkata Knight Riders,Chennai Super Kings,club,Kolkata Knight Riders,bat,Chennai Super Kings,,3,,,M Ntini
2008-05-19,43,Bangalore,M Chinnaswamy Stadium,2007/08,Indian Premier League,T20,20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,club,Delhi Daredevils,field,Delhi Daredevils,,,5,,SP Goswami
2008-05-20,44,Kolkata,Eden Gardens,2007/08,Indian Premier League,T20,20,"Kolkata Knight Riders, Rajasthan Royals",Kolkata Knight Riders,Rajasthan Royals,club,Rajasthan Royals,field,Rajasthan Royals,,,6,,YK Pathan
2008-05-21,45,Mumbai,Wankhede Stadium,2007/08,Indian Premier League,T20,20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,club,Mumbai Indians,field,Kings XI Punjab,,1,,,SE Marsh
2008-05-21,46,Chennai,"MA Chidambaram Stadium, Chepauk",2007/08,Indian Premier League,T20,20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,club,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,14,,,A Kumble
2008-05-23,48,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2007/08,Indian Premier League,T20,20,"Kings XI Punjab, Deccan Chargers",Kings XI Punjab,Deccan Chargers,club,Kings XI Punjab,field,Kings XI Punjab,,,6,,SE Marsh
2008-05-24,50,Delhi,Feroz Shah Kotla,2007/08,Indian Premier League,T20,20,"Delhi Daredevils, Mumbai Indians",Delhi Daredevils,Mumbai Indians,club,Delhi Daredevils,field,Delhi Daredevils,,,5,,KD Karthik
2008-05-24,49,Chennai,"MA Chidambaram Stadium, Chepauk",2007/08,Indian Premier League,T20,20,"Chennai Super Kings, Rajasthan Royals",Chennai Super Kings,Rajasthan Royals,club,Rajasthan Royals,bat,Rajasthan Royals,,10,,,JA Morkel
2008-05-03,21,Bangalore,M Chinnaswamy Stadium,2007/08,Indian Premier League,T20,20,"Royal Challengers Bangalore, Deccan Chargers",Royal Challengers Bangalore,Deccan Chargers,club,Deccan Chargers,field,Royal Challengers Bangalore,,3,,,P Kumar
2008-05-25,52,Kolkata,Eden Gardens,2007/08,Indian Premier League,T20,20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,club,Kings XI Punjab,bat,Kolkata Knight Riders,,,3,,Umar Gul
2008-05-26,53,Jaipur,Sawai Mansingh Stadium,2007/08,Indian Premier League,T20,20,"Rajasthan Royals, Mumbai Indians",Rajasthan Royals,Mumbai Indians,club,Rajasthan Royals,field,Rajasthan Royals,,,5,,Sohail Tanvir
2008-05-27,54,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2007/08,Indian Premier League,T20,20,"Deccan Chargers, Chennai Super Kings",Deccan Chargers,Chennai Super Kings,club,Deccan Chargers,bat,Chennai Super Kings,,,7,,SK Raina
2008-05-30,,Mumbai,Wankhede Stadium,2007/08,Indian Premier League,T20,20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,club,Delhi Daredevils,field,Rajasthan Royals,,105,,,SR Watson
2008-05-31,,Mumbai,Wankhede Stadium,2007/08,Indian Premier League,T20,20,"Chennai Super Kings, Kings XI Punjab",Chennai Super Kings,Kings XI Punjab,club,Kings XI Punjab,bat,Chennai Super Kings,,,9,,M Ntini
2008-06-01,,Mumbai,Dr DY Patil Sports Academy,2007/08,Indian Premier League,T20,20,"Chennai Super Kings, Rajasthan Royals",Chennai Super Kings,Rajasthan Royals,club,Rajasthan Royals,field,Rajasthan Royals,,,3,,YK Pathan
2009-04-18,1,Cape Town,Newlands,2009,Indian Premier League,T20,20,"Chennai Super Kings, Mumbai Indians",Chennai Super Kings,Mumbai Indians,club,Chennai Super Kings,field,Mumbai Indians,,19,,,SR Tendulkar
2009-04-18,2,Cape Town,Newlands,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Rajasthan Royals",Royal Challengers Bangalore,Rajasthan Royals,club,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,75,,,R Dravid
2009-04-19,3,Cape Town,Newlands,2009,Indian Premier League,T20,20,"Delhi Daredevils, Kings XI Punjab",Delhi Daredevils,Kings XI Punjab,club,Delhi Daredevils,field,Delhi Daredevils,,,10,,DL Vettori
2009-04-19,4,Cape Town,Newlands,2009,Indian Premier League,T20,20,"Deccan Chargers, Kolkata Knight Riders",Deccan Chargers,Kolkata Knight Riders,club,Kolkata Knight Riders,bat,Deccan Chargers,,,8,,RP Singh
2009-04-20,5,Port Elizabeth,St George's Park,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Chennai Super Kings",Royal Challengers Bangalore,Chennai Super Kings,club,Chennai Super Kings,bat,Chennai Super Kings,,92,,,M Muralitharan
2009-04-21,6,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Kings XI Punjab, Kolkata Knight Riders",Kings XI Punjab,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,11,,,CH Gayle
2009-04-22,8,Cape Town,Newlands,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Deccan Chargers",Royal Challengers Bangalore,Deccan Chargers,club,Deccan Chargers,bat,Deccan Chargers,,24,,,AC Gilchrist
2009-04-23,9,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Chennai Super Kings, Delhi Daredevils",Chennai Super Kings,Delhi Daredevils,club,Delhi Daredevils,bat,Delhi Daredevils,,9,,,AB de Villiers
2009-04-23,10,Cape Town,Newlands,2009,Indian Premier League,T20,20,"Kolkata Knight Riders, Rajasthan Royals",Kolkata Knight Riders,Rajasthan Royals,club,Kolkata Knight Riders,field,,tie,,,,YK Pathan
2009-04-24,11,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Kings XI Punjab",Royal Challengers Bangalore,Kings XI Punjab,club,Royal Challengers Bangalore,bat,Kings XI Punjab,,,7,,RS Bopara
2009-04-25,12,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Deccan Chargers, Mumbai Indians",Deccan Chargers,Mumbai Indians,club,Deccan Chargers,bat,Deccan Chargers,,12,,,PP Ojha
2009-04-26,14,Port Elizabeth,St George's Park,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,club,Royal Challengers Bangalore,bat,Delhi Daredevils,,,6,,TM Dilshan
2009-04-26,15,Cape Town,Newlands,2009,Indian Premier League,T20,20,"Kings XI Punjab, Rajasthan Royals",Kings XI Punjab,Rajasthan Royals,club,Kings XI Punjab,bat,Kings XI Punjab,,27,,,KC Sangakkara
2009-04-27,16,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Chennai Super Kings, Deccan Chargers",Chennai Super Kings,Deccan Chargers,club,Deccan Chargers,field,Deccan Chargers,,,6,,HH Gibbs
2009-04-27,17,Port Elizabeth,St George's Park,2009,Indian Premier League,T20,20,"Kolkata Knight Riders, Mumbai Indians",Kolkata Knight Riders,Mumbai Indians,club,Mumbai Indians,bat,Mumbai Indians,,92,,,SR Tendulkar
2009-04-28,18,Centurion,SuperSport Park,2009,Indian Premier League,T20,20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,club,Delhi Daredevils,bat,Rajasthan Royals,,,5,,YK Pathan
2009-04-29,19,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Kolkata Knight Riders",Royal Challengers Bangalore,Kolkata Knight Riders,club,Kolkata Knight Riders,bat,Royal Challengers Bangalore,,,5,,MV Boucher
2009-04-29,20,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Kings XI Punjab, Mumbai Indians",Kings XI Punjab,Mumbai Indians,club,Kings XI Punjab,bat,Kings XI Punjab,,3,,,KC Sangakkara
2009-04-30,21,Centurion,SuperSport Park,2009,Indian Premier League,T20,20,"Deccan Chargers, Delhi Daredevils",Deccan Chargers,Delhi Daredevils,club,Delhi Daredevils,field,Delhi Daredevils,,,6,,DP Nannes
2009-04-30,22,Centurion,SuperSport Park,2009,Indian Premier League,T20,20,"Chennai Super Kings, Rajasthan Royals",Chennai Super Kings,Rajasthan Royals,club,Rajasthan Royals,field,Chennai Super Kings,,38,,,SK Raina
2009-05-01,23,East London,Buffalo Park,2009,Indian Premier League,T20,20,"Kolkata Knight Riders, Mumbai Indians",Kolkata Knight Riders,Mumbai Indians,club,Mumbai Indians,bat,Mumbai Indians,,9,,,JP Duminy
2009-05-01,24,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Kings XI Punjab",Royal Challengers Bangalore,Kings XI Punjab,club,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,8,,,Yuvraj Singh
2009-05-02,25,Port Elizabeth,St George's Park,2009,Indian Premier League,T20,20,"Deccan Chargers, Rajasthan Royals",Deccan Chargers,Rajasthan Royals,club,Deccan Chargers,bat,Rajasthan Royals,,,3,,YK Pathan
2009-05-02,26,Johannesburg,New Wanderers Stadium,2009,Indian Premier League,T20,20,"Chennai Super Kings, Delhi Daredevils",Chennai Super Kings,Delhi Daredevils,club,Delhi Daredevils,field,Chennai Super Kings,,18,,,SB Jakati
2009-05-03,27,Port Elizabeth,St George's Park,2009,Indian Premier League,T20,20,"Kings XI Punjab, Kolkata Knight Riders",Kings XI Punjab,Kolkata Knight Riders,club,Kolkata Knight Riders,bat,Kings XI Punjab,,,6,,DPMD Jayawardene
2009-05-03,28,Johannesburg,New Wanderers Stadium,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Mumbai Indians",Royal Challengers Bangalore,Mumbai Indians,club,Mumbai Indians,bat,Royal Challengers Bangalore,,,9,,JH Kallis
2009-05-04,29,East London,Buffalo Park,2009,Indian Premier League,T20,20,"Chennai Super Kings, Deccan Chargers",Chennai Super Kings,Deccan Chargers,club,Chennai Super Kings,bat,Chennai Super Kings,,78,,,MS Dhoni
2009-05-05,30,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Kings XI Punjab, Rajasthan Royals",Kings XI Punjab,Rajasthan Royals,club,Kings XI Punjab,field,Rajasthan Royals,,78,,,GC Smith
2009-05-05,31,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Delhi Daredevils, Kolkata Knight Riders",Delhi Daredevils,Kolkata Knight Riders,club,Kolkata Knight Riders,bat,Delhi Daredevils,,,9,,G Gambhir
2009-05-06,32,Centurion,SuperSport Park,2009,Indian Premier League,T20,20,"Deccan Chargers, Mumbai Indians",Deccan Chargers,Mumbai Indians,club,Deccan Chargers,bat,Deccan Chargers,,19,,,RG Sharma
2009-05-07,33,Centurion,SuperSport Park,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Rajasthan Royals",Royal Challengers Bangalore,Rajasthan Royals,club,Rajasthan Royals,field,Rajasthan Royals,,,7,,A Singh
2009-05-07,34,Centurion,SuperSport Park,2009,Indian Premier League,T20,20,"Chennai Super Kings, Kings XI Punjab",Chennai Super Kings,Kings XI Punjab,club,Chennai Super Kings,bat,Chennai Super Kings,,12,,,ML Hayden
2009-05-08,35,East London,Buffalo Park,2009,Indian Premier League,T20,20,"Delhi Daredevils, Mumbai Indians",Delhi Daredevils,Mumbai Indians,club,Mumbai Indians,bat,Delhi Daredevils,,,7,,A Nehra
2009-05-09,36,Kimberley,De Beers Diamond Oval,2009,Indian Premier League,T20,20,"Deccan Chargers, Kings XI Punjab",Deccan Chargers,Kings XI Punjab,club,Kings XI Punjab,field,Kings XI Punjab,,,3,,DPMD Jayawardene
2009-05-09,37,Kimberley,De Beers Diamond Oval,2009,Indian Premier League,T20,20,"Chennai Super Kings, Rajasthan Royals",Chennai Super Kings,Rajasthan Royals,club,Rajasthan Royals,bat,Chennai Super Kings,,,7,,S Badrinath
2009-05-10,38,Port Elizabeth,St George's Park,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Mumbai Indians",Royal Challengers Bangalore,Mumbai Indians,club,Mumbai Indians,bat,Mumbai Indians,,16,,,JP Duminy
2009-05-10,39,Johannesburg,New Wanderers Stadium,2009,Indian Premier League,T20,20,"Delhi Daredevils, Kolkata Knight Riders",Delhi Daredevils,Kolkata Knight Riders,club,Delhi Daredevils,field,Delhi Daredevils,,,7,,A Mishra
2009-05-11,40,Kimberley,De Beers Diamond Oval,2009,Indian Premier League,T20,20,"Deccan Chargers, Rajasthan Royals",Deccan Chargers,Rajasthan Royals,club,Deccan Chargers,bat,Deccan Chargers,,53,,,DR Smith
2009-05-12,41,Centurion,SuperSport Park,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Kolkata Knight Riders",Royal Challengers Bangalore,Kolkata Knight Riders,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,6,,LRPL Taylor
2009-05-12,42,Centurion,SuperSport Park,2009,Indian Premier League,T20,20,"Kings XI Punjab, Mumbai Indians",Kings XI Punjab,Mumbai Indians,club,Kings XI Punjab,bat,Mumbai Indians,,,8,,Harbhajan Singh
2009-05-13,43,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Deccan Chargers, Delhi Daredevils",Deccan Chargers,Delhi Daredevils,club,Deccan Chargers,field,Delhi Daredevils,,12,,,R Bhatia
2009-05-14,44,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Chennai Super Kings",Royal Challengers Bangalore,Chennai Super Kings,club,Chennai Super Kings,bat,Royal Challengers Bangalore,,,2,,LRPL Taylor
2009-05-14,45,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Mumbai Indians, Rajasthan Royals",Mumbai Indians,Rajasthan Royals,club,Rajasthan Royals,bat,Rajasthan Royals,,2,,,SK Warne
2009-05-15,46,Bloemfontein,OUTsurance Oval,2009,Indian Premier League,T20,20,"Delhi Daredevils, Kings XI Punjab",Delhi Daredevils,Kings XI Punjab,club,Kings XI Punjab,field,Kings XI Punjab,,,6,,B Lee
2009-05-16,47,Port Elizabeth,St George's Park,2009,Indian Premier League,T20,20,"Chennai Super Kings, Mumbai Indians",Chennai Super Kings,Mumbai Indians,club,Mumbai Indians,bat,Chennai Super Kings,,,7,,ML Hayden
2009-05-16,48,Johannesburg,New Wanderers Stadium,2009,Indian Premier League,T20,20,"Deccan Chargers, Kolkata Knight Riders",Deccan Chargers,Kolkata Knight Riders,club,Deccan Chargers,field,Deccan Chargers,,,6,,RG Sharma
2009-05-17,49,Johannesburg,New Wanderers Stadium,2009,Indian Premier League,T20,20,"Deccan Chargers, Kings XI Punjab",Deccan Chargers,Kings XI Punjab,club,Deccan Chargers,field,Kings XI Punjab,,1,,,Yuvraj Singh
2009-05-17,50,Bloemfontein,OUTsurance Oval,2009,Indian Premier League,T20,20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,club,Delhi Daredevils,bat,Delhi Daredevils,,14,,,AB de Villiers
2009-05-18,51,Centurion,SuperSport Park,2009,Indian Premier League,T20,20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,club,Chennai Super Kings,bat,Kolkata Knight Riders,,,7,,BJ Hodge
2009-05-19,52,Johannesburg,New Wanderers Stadium,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,club,Delhi Daredevils,bat,Royal Challengers Bangalore,,,7,,JH Kallis
2009-05-20,53,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Kolkata Knight Riders, Rajasthan Royals",Kolkata Knight Riders,Rajasthan Royals,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,4,,LR Shukla
2009-05-20,54,Durban,Kingsmead,2009,Indian Premier League,T20,20,"Chennai Super Kings, Kings XI Punjab",Chennai Super Kings,Kings XI Punjab,club,Chennai Super Kings,bat,Chennai Super Kings,,24,,,M Muralitharan
2009-05-21,55,Centurion,SuperSport Park,2009,Indian Premier League,T20,20,"Delhi Daredevils, Mumbai Indians",Delhi Daredevils,Mumbai Indians,club,Delhi Daredevils,field,Delhi Daredevils,,,4,,V Sehwag
2009-05-21,56,Centurion,SuperSport Park,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Deccan Chargers",Royal Challengers Bangalore,Deccan Chargers,club,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,12,,,MK Pandey
2009-05-22,,Centurion,SuperSport Park,2009,Indian Premier League,T20,20,"Delhi Daredevils, Deccan Chargers",Delhi Daredevils,Deccan Chargers,club,Deccan Chargers,field,Deccan Chargers,,,6,,AC Gilchrist
2009-05-23,,Johannesburg,New Wanderers Stadium,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Chennai Super Kings",Royal Challengers Bangalore,Chennai Super Kings,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,6,,MK Pandey
2009-05-24,,Johannesburg,New Wanderers Stadium,2009,Indian Premier League,T20,20,"Royal Challengers Bangalore, Deccan Chargers",Royal Challengers Bangalore,Deccan Chargers,club,Royal Challengers Bangalore,field,Deccan Chargers,,6,,,A Kumble
2010-03-12,1,Mumbai,Dr DY Patil Sports Academy,2009/10,Indian Premier League,T20,20,"Deccan Chargers, Kolkata Knight Riders",Deccan Chargers,Kolkata Knight Riders,club,Deccan Chargers,field,Kolkata Knight Riders,,11,,,AD Mathews
2010-03-13,2,Mumbai,Brabourne Stadium,2009/10,Indian Premier League,T20,20,"Mumbai Indians, Rajasthan Royals",Mumbai Indians,Rajasthan Royals,club,Mumbai Indians,bat,Mumbai Indians,,4,,,YK Pathan
2010-03-13,3,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2009/10,Indian Premier League,T20,20,"Kings XI Punjab, Delhi Daredevils",Kings XI Punjab,Delhi Daredevils,club,Delhi Daredevils,field,Delhi Daredevils,,,5,,G Gambhir
2010-03-14,4,Kolkata,Eden Gardens,2009/10,Indian Premier League,T20,20,"Kolkata Knight Riders, Royal Challengers Bangalore",Kolkata Knight Riders,Royal Challengers Bangalore,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,7,,MK Tiwary
2010-03-14,5,Chennai,"MA Chidambaram Stadium, Chepauk",2009/10,Indian Premier League,T20,20,"Chennai Super Kings, Deccan Chargers",Chennai Super Kings,Deccan Chargers,club,Deccan Chargers,bat,Deccan Chargers,,31,,,WPUJC Vaas
2010-03-15,6,Ahmedabad,"Sardar Patel Stadium, Motera",2009/10,Indian Premier League,T20,20,"Rajasthan Royals, Delhi Daredevils",Rajasthan Royals,Delhi Daredevils,club,Delhi Daredevils,field,Delhi Daredevils,,,6,,V Sehwag
2010-03-16,7,Bangalore,M Chinnaswamy Stadium,2009/10,Indian Premier League,T20,20,"Royal Challengers Bangalore, Kings XI Punjab",Royal Challengers Bangalore,Kings XI Punjab,club,Kings XI Punjab,bat,Royal Challengers Bangalore,,,8,,JH Kallis
2010-03-16,8,Kolkata,Eden Gardens,2009/10,Indian Premier League,T20,20,"Kolkata Knight Riders, Chennai Super Kings",Kolkata Knight Riders,Chennai Super Kings,club,Chennai Super Kings,bat,Chennai Super Kings,,55,,,MS Dhoni
2010-03-17,9,Delhi,Feroz Shah Kotla,2009/10,Indian Premier League,T20,20,"Delhi Daredevils, Mumbai Indians",Delhi Daredevils,Mumbai Indians,club,Delhi Daredevils,field,Mumbai Indians,,98,,,SR Tendulkar
2010-03-18,10,Bangalore,M Chinnaswamy Stadium,2009/10,Indian Premier League,T20,20,"Royal Challengers Bangalore, Rajasthan Royals",Royal Challengers Bangalore,Rajasthan Royals,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,10,,JH Kallis
2010-03-19,11,Delhi,Feroz Shah Kotla,2009/10,Indian Premier League,T20,20,"Delhi Daredevils, Chennai Super Kings",Delhi Daredevils,Chennai Super Kings,club,Delhi Daredevils,bat,Chennai Super Kings,,,5,,ML Hayden
2010-03-19,12,Cuttack,Barabati Stadium,2009/10,Indian Premier League,T20,20,"Deccan Chargers, Kings XI Punjab",Deccan Chargers,Kings XI Punjab,club,Kings XI Punjab,field,Deccan Chargers,,6,,,A Symonds
2010-03-20,13,Ahmedabad,"Sardar Patel Stadium, Motera",2009/10,Indian Premier League,T20,20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,club,Rajasthan Royals,bat,Rajasthan Royals,,34,,,AA Jhunjhunwala
2010-03-20,14,Mumbai,Brabourne Stadium,2009/10,Indian Premier League,T20,20,"Mumbai Indians, Royal Challengers Bangalore",Mumbai Indians,Royal Challengers Bangalore,club,Mumbai Indians,bat,Royal Challengers Bangalore,,,7,,JH Kallis
2010-03-21,15,Cuttack,Barabati Stadium,2009/10,Indian Premier League,T20,20,"Deccan Chargers, Delhi Daredevils",Deccan Chargers,Delhi Daredevils,club,Deccan Chargers,bat,Deccan Chargers,,10,,,A Symonds
2010-03-21,16,Chennai,"MA Chidambaram Stadium, Chepauk",2009/10,Indian Premier League,T20,20,"Chennai Super Kings, Kings XI Punjab",Chennai Super Kings,Kings XI Punjab,club,Chennai Super Kings,field,,tie,,,,J Theron
2010-03-22,17,Mumbai,Brabourne Stadium,2009/10,Indian Premier League,T20,20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,club,Kolkata Knight Riders,bat,Mumbai Indians,,,7,,SR Tendulkar
